msa,AGEGROUP,MET2013,NEWHR,PUMA,age_dummy,YEAR,NEWHH_,NEWHH__se,HH,HH_se,NEWHH,NEWHH_se,MISSINGHH,MISSINGHH_se
"Colorado Springs, CO","[15,20)",17820,0.09279399108051013,2003,TRUE,2023,126.01423988733275,46.220379772232185,49.00000000000001,48.99999999990433,126.01423988733275,46.220379772232185,77.01423988733274,67.35965785453482
"Colorado Springs, CO","[15,20)",17820,0.09279399108051013,2004,TRUE,2023,184.66004225021516,63.11460418688844,89,88.9999999999139,184.66004225021516,63.11460418688844,95.66004225021516,109.10753072841614
"Colorado Springs, CO","[15,20)",17820,0.09279399108051013,2005,TRUE,2023,202.01251858227056,68.19911116793087,469,405.90644537702354,469,405.90644537702354,0,574.0384001068405
"Colorado Springs, CO","[15,20)",17820,0.09279399108051013,2006,TRUE,2023,275.96932947343714,106.38447096491593,1336,1034.114881325531,1336,1034.114881325531,0,1462.4592902224097
"Colorado Springs, CO","[20,25)",17820,0.369797274433199,2001,TRUE,2023,2329.722828929154,365.1493692395156,2309,694.264267692576,2329.722828929154,365.1493692395156,20.72282892915382,784.4341497224129
"Colorado Springs, CO","[20,25)",17820,0.369797274433199,2002,TRUE,2023,2240.6016857907525,390.7480909483218,1675,580.6859553897714,2240.6016857907525,390.7480909483218,565.6016857907525,699.9144586066855
"Colorado Springs, CO","[20,25)",17820,0.369797274433199,2003,TRUE,2023,2846.3296213123326,496.6390548665349,3382,852.617259300964,3382,852.617259300964,0,1205.7828916168012
"Colorado Springs, CO","[20,25)",17820,0.369797274433199,2004,TRUE,2023,2834.126311256037,455.0284948802286,3330,844.7212635410508,3330,844.7212635410508,0,1194.6162673246915
"Colorado Springs, CO","[20,25)",17820,0.369797274433199,2005,TRUE,2023,4009.7118466791767,570.4053985377183,4119,1116.4865888146505,4119,1116.4865888146505,0,1578.950476109352
"Colorado Springs, CO","[20,25)",17820,0.369797274433199,2006,TRUE,2023,3438.3750576798843,521.6439542054611,3545,932.3679923775316,3545,932.3679923775316,0,1318.5674599428796
"Colorado Springs, CO","[25,30)",17820,0.48628691983122363,2001,TRUE,2023,4021.5928270042195,882.4587887489379,4998,1632.082371237477,4998,1632.082371237477,0,2308.1130243140806
"Colorado Springs, CO","[25,30)",17820,0.48628691983122363,2002,TRUE,2023,5151.723628691983,709.6644087744029,5303,1130.5075525099928,5303,1130.5075525099928,0,1598.779113124846
"Colorado Springs, CO","[25,30)",17820,0.48628691983122363,2003,TRUE,2023,4230.209915611815,582.9558420974355,5110,1002.7823607604006,5110,1002.7823607604006,0,1418.1484146958683
"Colorado Springs, CO","[25,30)",17820,0.48628691983122363,2004,TRUE,2023,4731.085443037975,685.6903340261321,4412,991.9825539685322,4731.085443037975,685.6903340261321,319.085443037975,1205.9024096313933
"Colorado Springs, CO","[25,30)",17820,0.48628691983122363,2005,TRUE,2023,5927.351265822785,703.2448548541743,6623,1169.3005529569677,6623,1169.3005529569677,0,1653.6407004821033
"Colorado Springs, CO","[25,30)",17820,0.48628691983122363,2006,TRUE,2023,6315.408227848101,918.7635698774383,5870,1105.2816154771513,6315.408227848101,918.7635698774383,445.408227848101,1437.2800516411949
"Colorado Springs, CO","[30,35)",17820,0.5075202055344431,2001,TRUE,2023,4062.1917250976826,567.0748130359807,3744,763.7257023367401,4062.1917250976826,567.0748130359807,318.1917250976826,951.2364543001595
"Colorado Springs, CO","[30,35)",17820,0.5075202055344431,2002,TRUE,2023,4110.91366482899,541.5903091223876,4239,807.005933914467,4239,807.005933914467,0,1141.278736657405
"Colorado Springs, CO","[30,35)",17820,0.5075202055344431,2003,TRUE,2023,5113.266070759514,671.734869944965,5629,1035.527852637164,5629,1035.527852637164,0,1464.457533414565
"Colorado Springs, CO","[30,35)",17820,0.5075202055344431,2004,TRUE,2023,4899.092544023979,571.6616572610191,4903,760.1828725524655,4903,760.1828725524655,0,1075.0609282474347
"Colorado Springs, CO","[30,35)",17820,0.5075202055344431,2005,TRUE,2023,6461.74725686453,792.9330803477935,5810,1055.6030240715802,6461.74725686453,792.9330803477935,651.7472568645298,1320.2426346467173
"Colorado Springs, CO","[30,35)",17820,0.5075202055344431,2006,TRUE,2023,6102.930471551678,765.9524206662312,7210,1233.5625643525257,7210,1233.5625643525257,0,1744.5209085430756
"Colorado Springs, CO","[35,40)",17820,0.5460832957450007,2001,TRUE,2023,4302.59028717486,658.0503739816103,4365,891.2677786409794,4365,891.2677786409794,0,1260.4429802602147
"Colorado Springs, CO","[35,40)",17820,0.5460832957450007,2002,TRUE,2023,5717.492106450158,723.8005667711019,5526,942.5166702635522,5717.492106450158,723.8005667711019,191.49210645015773,1188.37070570713
"Colorado Springs, CO","[35,40)",17820,0.5460832957450007,2003,TRUE,2023,4605.666516313336,686.2356169520338,4859,994.5222894659045,4859,994.5222894659045,0,1406.466909845023
"Colorado Springs, CO","[35,40)",17820,0.5460832957450007,2004,TRUE,2023,4811.5399188092015,612.2984502044785,4933,812.3461723908136,4933,812.3461723908136,0,1148.830974336961
"Colorado Springs, CO","[35,40)",17820,0.5460832957450007,2005,TRUE,2023,6934.165689370019,904.2355268982776,7769,1349.858346807696,7769,1349.858346807696,0,1908.9879813379687
"Colorado Springs, CO","[35,40)",17820,0.5460832957450007,2006,TRUE,2023,6034.2204179822575,857.5543314110674,6623,1271.8349441831092,6623,1271.8349441831092,0,1798.6462271637813
"Colorado Springs, CO","[40,45)",17820,0.5723998064114678,2001,TRUE,2023,3436.1160378880413,511.7067714209037,2645,589.1584315933873,3436.1160378880413,511.7067714209037,791.1160378880413,780.3534311038716
"Colorado Springs, CO","[40,45)",17820,0.5723998064114678,2002,TRUE,2023,6074.879145444908,725.919173349867,5628,1025.744987340569,6074.879145444908,725.919173349867,446.8791454449083,1256.6270032476853
"Colorado Springs, CO","[40,45)",17820,0.5723998064114678,2003,TRUE,2023,3337.663271185269,521.0409105174665,3719,761.4861297295182,3719,761.4861297295182,0,1076.9040122224828
"Colorado Springs, CO","[40,45)",17820,0.5723998064114678,2004,TRUE,2023,4528.827268327534,843.2383074325926,5245,1197.7857306769886,5245,1197.7857306769886,0,1693.9248251403646
"Colorado Springs, CO","[40,45)",17820,0.5723998064114678,2005,TRUE,2023,6106.361134797538,833.6488901388885,5024,1016.6936948856301,6106.361134797538,833.6488901388885,1082.3611347975384,1314.7762323870916
"Colorado Springs, CO","[40,45)",17820,0.5723998064114678,2006,TRUE,2023,3689.11675232191,603.9644571816306,3591,883.5965382136457,3689.11675232191,603.9644571816306,98.1167523219101,1070.287768724767
"Colorado Springs, CO","[45,50)",17820,0.5698456971775122,2001,FALSE,2023,3373.4865272908723,503.5203706703257,3597,718.0080037705893,3597,718.0080037705893,0,1015.4166568247998
"Colorado Springs, CO","[45,50)",17820,0.5698456971775122,2002,FALSE,2023,6707.653701476496,833.4434073607812,5148,862.4761799125611,5148,862.4761799125611,0,1219.7255108560814
"Colorado Springs, CO","[45,50)",17820,0.5698456971775122,2003,FALSE,2023,2876.581079352082,451.55906214055386,3043,644.9632395924784,3043,644.9632395924784,0,912.115760663771
"Colorado Springs, CO","[45,50)",17820,0.5698456971775122,2004,FALSE,2023,3001.3772870339567,529.490225000563,3119,742.4565999826552,3119,742.4565999826552,0,1049.9921931688868
"Colorado Springs, CO","[45,50)",17820,0.5698456971775122,2005,FALSE,2023,5135.44942296374,777.1407122872757,4609,955.2163715425584,4609,955.2163715425584,0,1350.8799476363033
"Colorado Springs, CO","[45,50)",17820,0.5698456971775122,2006,FALSE,2023,3405.9677320299907,522.7115601120025,3057,675.997640608796,3057,675.997640608796,0,956.0050314811726
"Colorado Springs, CO","[50,55)",17820,0.5790236220472441,2001,FALSE,2023,3697.644850393701,529.2336220251237,3197,560.7095040284656,3197,560.7095040284656,0,792.9629851485477
"Colorado Springs, CO","[50,55)",17820,0.5790236220472441,2002,FALSE,2023,6259.245354330709,721.1026700401098,5887,870.2855443261442,5887,870.2855443261442,0,1230.7696199232844
"Colorado Springs, CO","[50,55)",17820,0.5790236220472441,2003,FALSE,2023,3830.24125984252,545.7233318849404,3543,705.5861926325397,3543,705.5861926325397,0,997.8495630441328
"Colorado Springs, CO","[50,55)",17820,0.5790236220472441,2004,FALSE,2023,2783.9455748031496,446.5001644863767,2667,575.3706211440523,2667,575.3706211440523,0,813.6969358129506
"Colorado Springs, CO","[50,55)",17820,0.5790236220472441,2005,FALSE,2023,3829.0832125984252,533.7659161582384,3186,674.1867670680919,3186,674.1867670680919,0,953.4440695601662
"Colorado Springs, CO","[50,55)",17820,0.5790236220472441,2006,FALSE,2023,4074.589228346457,670.0769953791477,4174,888.1156731675951,4174,888.1156731675951,0,1255.985229949724
"Colorado Springs, CO","[55,60)",17820,0.6237859362859363,2001,FALSE,2023,3473.863879176379,457.5112943620606,2872,517.5167212378207,2872,517.5167212378207,0,731.8791659293823
"Colorado Springs, CO","[55,60)",17820,0.6237859362859363,2002,FALSE,2023,6901.567599067599,772.1182476655989,6690,1000.1604591618528,6690,1000.1604591618528,0,1414.4404858959942
"Colorado Springs, CO","[55,60)",17820,0.6237859362859363,2003,FALSE,2023,4379.601058663558,630.8735496134624,4859,890.8508256163441,4859,890.8508256163441,0,1259.8533196379028
"Colorado Springs, CO","[55,60)",17820,0.6237859362859363,2004,FALSE,2023,2251.86722999223,434.588731841365,2673,606.6592432689104,2673,606.6592432689104,0,857.9457295698918
"Colorado Springs, CO","[55,60)",17820,0.6237859362859363,2005,FALSE,2023,4338.431186868686,632.8607971889743,4482,835.7760670632823,4482,835.7760670632823,0,1181.9658491477394
"Colorado Springs, CO","[55,60)",17820,0.6237859362859363,2006,FALSE,2023,3159.475767288267,559.3902463318794,2720,567.5960223652767,2720,567.5960223652767,0,802.7019927779969
"Colorado Springs, CO","[60,65)",17820,0.6293571901921803,2001,FALSE,2023,4430.6746189529495,585.2403401259911,4660,772.7455248695716,4660,772.7455248695716,0,1092.8272015336638
"Colorado Springs, CO","[60,65)",17820,0.6293571901921803,2002,FALSE,2023,7354.668124585819,729.5132946272535,6693,889.4535505508996,6693,889.4535505508996,0,1257.8772742899855
"Colorado Springs, CO","[60,65)",17820,0.6293571901921803,2003,FALSE,2023,4955.558515573228,615.2561360386268,4345,690.4141974957964,4345,690.4141974957964,0,976.3931217534919
"Colorado Springs, CO","[60,65)",17820,0.6293571901921803,2004,FALSE,2023,3792.5064280980782,579.7069110878765,3838,722.7153846209156,3838,722.7153846209156,0,1022.0738986665866
"Colorado Springs, CO","[60,65)",17820,0.6293571901921803,2005,FALSE,2023,4207.882173624917,597.9801433534861,3684,739.4173692896414,3684,739.4173692896414,0,1045.694071903646
"Colorado Springs, CO","[60,65)",17820,0.6293571901921803,2006,FALSE,2023,4655.355135851558,739.7059132434915,3755,890.2719519287548,3755,890.2719519287548,0,1259.034668618013
"Colorado Springs, CO","[65,Inf]",17820,0.6660203034105167,2001,FALSE,2023,10056.9065814988,762.1103890571187,8295,842.1351844362653,8295,842.1351844362653,0,1190.958999181334
"Colorado Springs, CO","[65,Inf]",17820,0.6660203034105167,2002,FALSE,2023,16763.065016539294,1110.0234695717602,14602,1285.4687265457358,14602,1285.4687265457358,0,1817.927307087451
"Colorado Springs, CO","[65,Inf]",17820,0.6660203034105167,2003,FALSE,2023,14835.602258469258,1034.6460737741627,15134,1256.9718212685966,15134,1256.9718212685966,0,1777.6265971588593
"Colorado Springs, CO","[65,Inf]",17820,0.6660203034105167,2004,FALSE,2023,11266.3994524923,882.9290428505811,12119,1164.2992216531054,12119,1164.2992216531054,0,1646.56774992226
"Colorado Springs, CO","[65,Inf]",17820,0.6660203034105167,2005,FALSE,2023,10376.596327135849,826.992307794695,9635,993.1685061287612,9635,993.1685061287612,0,1404.5523710891205
"Colorado Springs, CO","[65,Inf]",17820,0.6660203034105167,2006,FALSE,2023,10913.408691684726,924.5181320829424,11000,1173.3170191197669,11000,1173.3170191197669,0,1659.3208414023463
"Denver-Aurora-Lakewood, CO","[0,15)",19740,0,401,FALSE,2023,0,0,0,0,0,0,0,0
"Denver-Aurora-Lakewood, CO","[0,15)",19740,0,601,FALSE,2023,0,0,0,0,0,0,0,0
"Denver-Aurora-Lakewood, CO","[0,15)",19740,0,701,FALSE,2023,0,0,0,0,0,0,0,0
"Denver-Aurora-Lakewood, CO","[0,15)",19740,0,702,FALSE,2023,0,0,0,0,0,0,0,0
"Denver-Aurora-Lakewood, CO","[0,15)",19740,0,703,FALSE,2023,0,0,0,0,0,0,0,0
"Denver-Aurora-Lakewood, CO","[0,15)",19740,0,801,FALSE,2023,0,0,0,0,0,0,0,0
"Denver-Aurora-Lakewood, CO","[0,15)",19740,0,901,FALSE,2023,0,0,0,0,0,0,0,0
"Denver-Aurora-Lakewood, CO","[0,15)",19740,0,902,FALSE,2023,0,0,0,0,0,0,0,0
"Denver-Aurora-Lakewood, CO","[0,15)",19740,0,1101,FALSE,2023,0,0,0,0,0,0,0,0
"Denver-Aurora-Lakewood, CO","[0,15)",19740,0,1201,FALSE,2023,0,0,0,0,0,0,0,0
"Denver-Aurora-Lakewood, CO","[0,15)",19740,0,1202,FALSE,2023,0,0,0,0,0,0,0,0
"Denver-Aurora-Lakewood, CO","[0,15)",19740,0,1301,FALSE,2023,0,0,0,0,0,0,0,0
"Denver-Aurora-Lakewood, CO","[0,15)",19740,0,1401,FALSE,2023,0,0,0,0,0,0,0,0
"Denver-Aurora-Lakewood, CO","[0,15)",19740,0,1501,FALSE,2023,0,0,0,0,0,0,0,0
"Denver-Aurora-Lakewood, CO","[0,15)",19740,0,1601,FALSE,2023,0,0,0,0,0,0,0,0
"Denver-Aurora-Lakewood, CO","[0,15)",19740,0,1602,FALSE,2023,0,0,0,0,0,0,0,0
"Denver-Aurora-Lakewood, CO","[0,15)",19740,0,1603,FALSE,2023,0,0,0,0,0,0,0,0
"Denver-Aurora-Lakewood, CO","[0,15)",19740,0,1701,FALSE,2023,0,0,0,0,0,0,0,0
"Denver-Aurora-Lakewood, CO","[0,15)",19740,0,1702,FALSE,2023,0,0,0,0,0,0,0,0
"Denver-Aurora-Lakewood, CO","[0,15)",19740,0,1703,FALSE,2023,0,0,0,0,0,0,0,0
"Denver-Aurora-Lakewood, CO","[0,15)",19740,0,1704,FALSE,2023,0,0,0,0,0,0,0,0
"Denver-Aurora-Lakewood, CO","[0,15)",19740,0,1705,FALSE,2023,0,0,0,0,0,0,0,0
"Denver-Aurora-Lakewood, CO","[15,20)",19740,0.003770861944554363,401,FALSE,2023,16.972649612439188,2.714021510096864,0,0,0,0,0,0
"Denver-Aurora-Lakewood, CO","[15,20)",19740,0.003770861944554363,601,FALSE,2023,22.478108051488558,3.1690742697398187,0,0,0,0,0,0
"Denver-Aurora-Lakewood, CO","[15,20)",19740,0.003770861944554363,701,FALSE,2023,17.670259072181747,3.2836483642855874,0,0,0,0,0,0
"Denver-Aurora-Lakewood, CO","[15,20)",19740,0.003770861944554363,702,FALSE,2023,7.549265612997835,1.9204425337580873,0,0,0,0,0,0
"Denver-Aurora-Lakewood, CO","[15,20)",19740,0.003770861944554363,703,FALSE,2023,21.52030911757175,3.632759414303674,0,0,0,0,0,0
"Denver-Aurora-Lakewood, CO","[15,20)",19740,0.003770861944554363,801,FALSE,2023,19.72914969390843,2.757927095404287,0,0,0,0,0,0
"Denver-Aurora-Lakewood, CO","[15,20)",19740,0.003770861944554363,901,FALSE,2023,24.190079374316237,3.575132519054732,0,0,0,0,0,0
"Denver-Aurora-Lakewood, CO","[15,20)",19740,0.003770861944554363,902,FALSE,2023,26.030260003258768,4.185000596800568,0,0,0,0,0,0
"Denver-Aurora-Lakewood, CO","[15,20)",19740,0.003770861944554363,1101,FALSE,2023,25.98123879797956,5.45816449524271,0,0,0,0,0,0
"Denver-Aurora-Lakewood, CO","[15,20)",19740,0.003770861944554363,1201,FALSE,2023,22.195293405646982,4.977279537725239,0,0,0,0,0,0
"Denver-Aurora-Lakewood, CO","[15,20)",19740,0.003770861944554363,1202,FALSE,2023,23.605595772910313,4.121517458026962,0,0,0,0,0,0
"Denver-Aurora-Lakewood, CO","[15,20)",19740,0.003770861944554363,1301,FALSE,2023,22.579921323991524,4.161226217251175,0,0,0,0,0,0
"Denver-Aurora-Lakewood, CO","[15,20)",19740,0.003770861944554363,1401,FALSE,2023,20.494634668652964,4.003693242614358,0,0,0,0,0,0
"Denver-Aurora-Lakewood, CO","[15,20)",19740,0.003770861944554363,1501,FALSE,2023,12.81715974954028,2.2700052294271997,78,78.00000000008102,78,78.00000000008102,0,110.30865786521599
"Denver-Aurora-Lakewood, CO","[15,20)",19740,0.003770861944554363,1601,FALSE,2023,12.398594073694746,3.2496765356591673,0,0,0,0,0,0
"Denver-Aurora-Lakewood, CO","[15,20)",19740,0.003770861944554363,1602,FALSE,2023,22.930611484835083,3.0580805098875494,0,0,0,0,0,0
"Denver-Aurora-Lakewood, CO","[15,20)",19740,0.003770861944554363,1603,FALSE,2023,27.38777030329834,4.191029887668018,0,0,0,0,0,0
"Denver-Aurora-Lakewood, CO","[15,20)",19740,0.003770861944554363,1701,FALSE,2023,6.617862712692907,2.1596515452544867,0,0,0,0,0,0
"Denver-Aurora-Lakewood, CO","[15,20)",19740,0.003770861944554363,1702,FALSE,2023,29.103512488070574,4.655362493221362,0,0,0,0,0,0
"Denver-Aurora-Lakewood, CO","[15,20)",19740,0.003770861944554363,1703,FALSE,2023,19.62733642140546,3.792978374019497,0,0,0,0,0,0
"Denver-Aurora-Lakewood, CO","[15,20)",19740,0.003770861944554363,1704,FALSE,2023,8.691836782197807,1.8174180019431847,0,0,0,0,0,0
"Denver-Aurora-Lakewood, CO","[15,20)",19740,0.003770861944554363,1705,FALSE,2023,16.727543586043154,4.126579858397598,0,0,0,0,0,0
"Denver-Aurora-Lakewood, CO","[15,20)",19740,0.09021227547785995,401,TRUE,2023,167.61440783786378,45.414736602850546,39,39.00000000004051,167.61440783786378,45.414736602850546,128.61440783786378,59.86232789250225
"Denver-Aurora-Lakewood, CO","[15,20)",19740,0.09021227547785995,601,TRUE,2023,351.2866007107867,66.9826308657857,231,165.20456342385407,351.2866007107867,66.9826308657857,120.28660071078667,178.2672729745096
"Denver-Aurora-Lakewood, CO","[15,20)",19740,0.09021227547785995,701,TRUE,2023,198.55721832676977,58.53534322138501,0,0,198.55721832676977,58.53534322138501,198.55721832676977,58.53534322138501
"Denver-Aurora-Lakewood, CO","[15,20)",19740,0.09021227547785995,702,TRUE,2023,233.5595812121794,65.87732324098968,205,152.0679852091214,233.5595812121794,65.87732324098968,28.55958121217941,165.72414984835314
"Denver-Aurora-Lakewood, CO","[15,20)",19740,0.09021227547785995,703,TRUE,2023,296.8885985976371,70.55855686726741,283,172.4474602170486,296.8885985976371,70.55855686726741,13.888598597637099,186.32400940968924
"Denver-Aurora-Lakewood, CO","[15,20)",19740,0.09021227547785995,801,TRUE,2023,275.86913841129575,70.43056422634177,0,0,275.86913841129575,70.43056422634177,275.86913841129575,70.43056422634177
"Denver-Aurora-Lakewood, CO","[15,20)",19740,0.09021227547785995,901,TRUE,2023,222.46347132840265,59.1656346374008,282,282.00000000051244,282,282.00000000051244,0,398.8082245899375
"Denver-Aurora-Lakewood, CO","[15,20)",19740,0.09021227547785995,902,TRUE,2023,332.3420228604361,69.75835534435306,0,0,332.3420228604361,69.75835534435306,332.3420228604361,69.75835534435306
"Denver-Aurora-Lakewood, CO","[15,20)",19740,0.09021227547785995,1101,TRUE,2023,483.26715973489576,115.85608832639745,557,556.9999999987983,557,556.9999999987983,0,787.7169542401145
"Denver-Aurora-Lakewood, CO","[15,20)",19740,0.09021227547785995,1201,TRUE,2023,250.42927672653923,69.27683382025602,0,0,250.42927672653923,69.27683382025602,250.42927672653923,69.27683382025602
"Denver-Aurora-Lakewood, CO","[15,20)",19740,0.09021227547785995,1202,TRUE,2023,324.8544039957737,65.40814081856325,230,229.9999999997288,324.8544039957737,65.40814081856325,94.85440399577368,239.11968736433278
"Denver-Aurora-Lakewood, CO","[15,20)",19740,0.09021227547785995,1301,TRUE,2023,621.3821534914994,130.94688582978358,1005,620.4757506710168,1005,620.4757506710168,0,877.485221722579
"Denver-Aurora-Lakewood, CO","[15,20)",19740,0.09021227547785995,1401,TRUE,2023,242.6710210354433,59.32881982621873,0,0,242.6710210354433,59.32881982621873,242.6710210354433,59.32881982621873
"Denver-Aurora-Lakewood, CO","[15,20)",19740,0.09021227547785995,1501,TRUE,2023,56.38267217366247,21.43357150679009,0,0,56.38267217366247,21.43357150679009,56.38267217366247,21.43357150679009
"Denver-Aurora-Lakewood, CO","[15,20)",19740,0.09021227547785995,1601,TRUE,2023,157.4204207088656,65.0634546547906,129,128.99999999960232,157.4204207088656,65.0634546547906,28.420420708865606,144.47924809990323
"Denver-Aurora-Lakewood, CO","[15,20)",19740,0.09021227547785995,1602,TRUE,2023,168.0654692152531,39.57411397965462,0,0,168.0654692152531,39.57411397965462,168.0654692152531,39.57411397965462
"Denver-Aurora-Lakewood, CO","[15,20)",19740,0.09021227547785995,1603,TRUE,2023,195.4900009605225,44.600804668401906,0,0,195.4900009605225,44.600804668401906,195.4900009605225,44.600804668401906
"Denver-Aurora-Lakewood, CO","[15,20)",19740,0.09021227547785995,1701,TRUE,2023,120.25296321198732,37.249819933995596,32,32.00000000004388,120.25296321198732,37.249819933995596,88.25296321198732,49.107525748279194
"Denver-Aurora-Lakewood, CO","[15,20)",19740,0.09021227547785995,1702,TRUE,2023,348.58023244645085,79.91731333208467,0,0,348.58023244645085,79.91731333208467,348.58023244645085,79.91731333208467
"Denver-Aurora-Lakewood, CO","[15,20)",19740,0.09021227547785995,1703,TRUE,2023,313.8485063874748,69.18212525641486,425,259.20461440447235,425,259.20461440447235,0,366.5706811204933
"Denver-Aurora-Lakewood, CO","[15,20)",19740,0.09021227547785995,1704,TRUE,2023,42.30955719911632,29.514589163137575,0,0,42.30955719911632,29.514589163137575,42.30955719911632,29.514589163137575
"Denver-Aurora-Lakewood, CO","[15,20)",19740,0.09021227547785995,1705,TRUE,2023,369.96054173470367,90.24991353876604,284,202.6063002982952,369.96054173470367,90.24991353876604,85.96054173470367,221.79801580338298
"Denver-Aurora-Lakewood, CO","[20,25)",19740,0.3084410135928847,401,TRUE,2023,1137.222017116966,253.57019998548424,661.0000000000001,416.5194234220688,1137.222017116966,253.57019998548424,476.22201711696596,487.63334218296757
"Denver-Aurora-Lakewood, CO","[20,25)",19740,0.3084410135928847,601,TRUE,2023,2214.606477596912,289.073400911569,1920,483.6900955451351,2214.606477596912,289.073400911569,294.6064775969121,563.4887218419217
"Denver-Aurora-Lakewood, CO","[20,25)",19740,0.3084410135928847,701,TRUE,2023,1928.990099009901,301.077933441812,1245,468.82824556892706,1928.990099009901,301.077933441812,683.9900990099011,557.1784685797095
"Denver-Aurora-Lakewood, CO","[20,25)",19740,0.3084410135928847,702,TRUE,2023,2571.7811713374726,348.61478116721014,2991,719.2598847669256,2991,719.2598847669256,0,1017.1870839082956
"Denver-Aurora-Lakewood, CO","[20,25)",19740,0.3084410135928847,703,TRUE,2023,2137.1877831850984,324.24021430770495,1401,447.9223489767756,2137.1877831850984,324.24021430770495,736.1877831850984,552.9612529709282
"Denver-Aurora-Lakewood, CO","[20,25)",19740,0.3084410135928847,801,TRUE,2023,2259.3304245678805,338.37498643735904,993,384.88500134915256,2259.3304245678805,338.37498643735904,1266.3304245678805,512.4783856027688
"Denver-Aurora-Lakewood, CO","[20,25)",19740,0.3084410135928847,901,TRUE,2023,1884.5745930525256,376.799079964442,671,378.1133025856552,1884.5745930525256,376.799079964442,1213.5745930525256,533.8044738050453
"Denver-Aurora-Lakewood, CO","[20,25)",19740,0.3084410135928847,902,TRUE,2023,2229.4116462493707,383.5290700674548,1482,585.6089550862393,2229.4116462493707,383.5290700674548,747.4116462493707,700.0231395204046
"Denver-Aurora-Lakewood, CO","[20,25)",19740,0.3084410135928847,1101,TRUE,2023,3379.588185937238,549.1711751595624,2175,587.4035417496976,3379.588185937238,549.1711751595624,1204.588185937238,804.1342552622812
"Denver-Aurora-Lakewood, CO","[20,25)",19740,0.3084410135928847,1201,TRUE,2023,2019.0548749790235,401.6160286169251,1072,672.7599245436154,2019.0548749790235,401.6160286169251,947.0548749790235,783.5185706248205
"Denver-Aurora-Lakewood, CO","[20,25)",19740,0.3084410135928847,1202,TRUE,2023,4020.5286121832523,566.0409343895404,3366,1035.7760684341458,4020.5286121832523,566.0409343895404,654.5286121832523,1180.3535077871716
"Denver-Aurora-Lakewood, CO","[20,25)",19740,0.3084410135928847,1301,TRUE,2023,2816.9917771438163,400.43570636554506,2960,814.112710402637,2960,814.112710402637,0,1151.3292363517292
"Denver-Aurora-Lakewood, CO","[20,25)",19740,0.3084410135928847,1401,TRUE,2023,2905.822789058567,478.13560520693454,1687,476.50977781205086,2905.822789058567,478.13560520693454,1218.8227890585672,675.0372029133591
"Denver-Aurora-Lakewood, CO","[20,25)",19740,0.3084410135928847,1501,TRUE,2023,1783.0974995804665,259.5705743862254,1459,486.76912698514155,1783.0974995804665,259.5705743862254,324.09749958046655,551.6530305119984
"Denver-Aurora-Lakewood, CO","[20,25)",19740,0.3084410135928847,1601,TRUE,2023,2544.9468031548918,496.6020019651914,2126,677.6367441620738,2544.9468031548918,496.6020019651914,418.94680315489177,840.1220776734842
"Denver-Aurora-Lakewood, CO","[20,25)",19740,0.3084410135928847,1602,TRUE,2023,1610.9874139956369,320.138363552132,2137,771.2574775614922,2137,771.2574775614922,0,1090.7227848491252
"Denver-Aurora-Lakewood, CO","[20,25)",19740,0.3084410135928847,1603,TRUE,2023,1459.5428763215305,221.88092590641142,366,165.66276672645589,1459.5428763215305,221.88092590641142,1093.5428763215305,276.903047221497
"Denver-Aurora-Lakewood, CO","[20,25)",19740,0.3084410135928847,1701,TRUE,2023,3112.786709179393,514.3680403503918,5284,1403.3765746261938,5284,1403.3765746261938,0,1984.6741849530613
"Denver-Aurora-Lakewood, CO","[20,25)",19740,0.3084410135928847,1702,TRUE,2023,2377.1548917603627,379.5758456395281,1209,482.9220321036569,2377.1548917603627,379.5758456395281,1168.1548917603627,614.240597554483
"Denver-Aurora-Lakewood, CO","[20,25)",19740,0.3084410135928847,1703,TRUE,2023,2398.4373216982717,437.87262497549796,2297,889.3498701802796,2398.4373216982717,437.87262497549796,101.43732169827172,991.299968371135
"Denver-Aurora-Lakewood, CO","[20,25)",19740,0.3084410135928847,1704,TRUE,2023,2796.943111260279,429.8064620912077,4905,1129.8724621616013,4905,1129.8724621616013,0,1597.8809597408183
"Denver-Aurora-Lakewood, CO","[20,25)",19740,0.3084410135928847,1705,TRUE,2023,3261.1468367175703,444.7329902343889,4402,950.8867079183798,4402,950.8867079183798,0,1344.7568786184765
"Denver-Aurora-Lakewood, CO","[25,30)",19740,0.47449585480618417,401,TRUE,2023,1606.6429643737397,385.380191694016,1232,575.4401913153381,1606.6429643737397,385.380191694016,374.6429643737397,692.5671851388495
"Denver-Aurora-Lakewood, CO","[25,30)",19740,0.47449585480618417,601,TRUE,2023,4797.627587945328,545.6191618237187,5046,857.0711974325172,5046,857.0711974325172,0,1212.0817113284145
"Denver-Aurora-Lakewood, CO","[25,30)",19740,0.47449585480618417,701,TRUE,2023,3662.6335032489355,531.8303076977774,3361,722.7116280048402,3662.6335032489355,531.8303076977774,301.63350324893554,897.3046157461351
"Denver-Aurora-Lakewood, CO","[25,30)",19740,0.47449585480618417,702,TRUE,2023,6158.007203674658,722.5502231791301,5178,853.9610842709436,6158.007203674658,722.5502231791301,980.0072036746578,1118.6278909742132
"Denver-Aurora-Lakewood, CO","[25,30)",19740,0.47449585480618417,703,TRUE,2023,5138.790107550974,632.2247514666616,4546,820.6687376011048,5138.790107550974,632.2247514666616,592.7901075509744,1035.9562313355102
